Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom attribut français,Nom attribut anglais,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Date de création,Date de modification,Période de validité,Incertitude,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Total poste non décomposé
Elément,41071,élément non décomposé,Facteur d'émission,Valide générique,Chou à la crème chantilly,Chou pastry filled with whipped cream,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries","Agribalyse,gâteaux et pâtisseries,Chou à la crème chantilly","Agribalyse,gâteaux et pâtisseries,Chou pastry filled with whipped cream",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation,2.44
Elément,33148,élément non décomposé,Facteur d'émission,Archivé,Chou à la crème pâtissière,Chou pastry filled with custard,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries","Agribalyse,produits céréaliers,Chou à la crème pâtissière","Agribalyse,,cereals products,Chou pastry filled with custard",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,2.55
Elément,41072,élément non décomposé,Facteur d'émission,Valide générique,Chou à la crème pâtissière,Chou pastry filled with custard,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries","Agribalyse,Chou à la crème pâtissière,gâteaux et pâtisseries","Agribalyse,Chou pastry filled with custard,gâteaux et pâtisseries",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation,2.02
Elément,33294,élément non décomposé,Facteur d'émission,Archivé,Chou blanc,White cabbage,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Chou blanc,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,White cabbage,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.06
Elément,40304,élément non décomposé,Facteur d'émission,Valide générique,Chou blanc,White cabbage,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou blanc","Agribalyse,légumes,White cabbage",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.4,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.664
Elément,33403,élément non décomposé,Facteur d'émission,Archivé,Chou chinois (pak-choi ou pé-tsai),Chinese cabbage (nappa cabbage or bok choy),cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","légumes cuits,Chou chinois (pak-choi ou pé-tsai),Agribalyse,fruits,légumes,légumineuses et oléagineux","cooked vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds,Chinese cabbage (nappa cabbage or bok choy)",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,2.06
Elément,40305,élément non décomposé,Facteur d'émission,Valide générique,Chou chinois (pak-choi ou pé-tsai),Chinese cabbage (nappa cabbage or bok choy),cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou chinois (pak-choi ou pé-tsai)","Agribalyse,légumes,Chinese cabbage (nappa cabbage or bok choy)",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.0,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.29
Elément,33304,élément non décomposé,Facteur d'émission,Archivé,Chou chinois ou pak-choi ou pé-tsai,Chinese cabbage (nappa cabbage or bok choy),cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Chou chinois ou pak-choi ou pé-tsai,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,Chinese cabbage (nappa cabbage or bok choy),Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.06
Elément,40306,élément non décomposé,Facteur d'émission,Valide générique,Chou chinois ou pak-choi ou pé-tsai,Chinese cabbage (nappa cabbage or bok choy),cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou chinois ou pak-choi ou pé-tsai","Agribalyse,légumes,Chinese cabbage (nappa cabbage or bok choy)",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.864
Elément,40307,élément non décomposé,Facteur d'émission,Valide générique,Chou de Bruxelles,Brussels sprout,appertisé,canned,égoutté,drained,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou de Bruxelles","Agribalyse,légumes,Brussels sprout",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Micro-onde,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Micro-onde,1.11
Elément,33378,élément non décomposé,Facteur d'émission,Archivé,Chou de Bruxelles,Brussels sprout,"appertisé, égoutté","canned, drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","légumes cuits,Agribalyse,fruits,légumes,légumineuses et oléagineux,Chou de Bruxelles","Brussels sprout,cooked vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.4
Elément,33273,élément non décomposé,Facteur d'émission,Archivé,Chou de Bruxelles,Brussels sprout,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Chou de Bruxelles,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,Brussels sprout,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.502
Elément,40308,élément non décomposé,Facteur d'émission,Valide générique,Chou de Bruxelles,Brussels sprout,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou de Bruxelles","Agribalyse,légumes,Brussels sprout",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.577
Elément,33350,élément non décomposé,Facteur d'émission,Archivé,Chou de Bruxelles,Brussels sprout,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","légumes cuits,Agribalyse,fruits,légumes,légumineuses et oléagineux,Chou de Bruxelles","Brussels sprout,cooked vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.11
Elément,40309,élément non décomposé,Facteur d'émission,Valide générique,Chou de Bruxelles,Brussels sprout,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou de Bruxelles","Agribalyse,légumes,Brussels sprout",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.0,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.06
Elément,40310,élément non décomposé,Facteur d'émission,Valide générique,Chou de Bruxelles,Brussels sprout,surgelé,frozen,cru,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou de Bruxelles","Agribalyse,légumes,Brussels sprout",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.1,4.0,,,,,,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.946
Elément,40311,élément non décomposé,Facteur d'émission,Valide générique,Chou de Bruxelles,Brussels sprout,surgelé,frozen,cuit,cooked,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou de Bruxelles","Agribalyse,légumes,Brussels sprout",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.2,4.0,,,,,,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Cuisson à l'eau,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Cuisson à l'eau,1.2
Elément,33317,élément non décomposé,Facteur d'émission,Archivé,Chou de Bruxelles,Brussels sprout,"surgelé, cru","frozen, raw",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Chou de Bruxelles,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,Brussels sprout,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.993
Elément,33399,élément non décomposé,Facteur d'émission,Archivé,Chou de Bruxelles,Brussels sprout,"surgelé, cuit","frozen, cooked",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","légumes cuits,Agribalyse,fruits,légumes,légumineuses et oléagineux,Chou de Bruxelles","Brussels sprout,cooked vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.25
Elément,33744,élément non décomposé,Facteur d'émission,Archivé,Chou farci,Stuffed cabbage,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés","Agribalyse,entrées et plats composés,plats de viande et légumes/légumineuses,Chou farci","Agribalyse,starters and mixed dishes,meat and vegetable / legume dishes,Stuffed cabbage",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,4.34
Elément,39967,élément non décomposé,Facteur d'émission,Valide générique,Chou farci,Stuffed cabbage,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés","Agribalyse,Chou farci,plats composés","Agribalyse,Stuffed cabbage,plats composés",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.4,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,4.31
Elément,33322,élément non décomposé,Facteur d'émission,Archivé,Chou frisé,Curly kale,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Chou frisé,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,Curly kale,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.703
Elément,40312,élément non décomposé,Facteur d'émission,Valide générique,Chou frisé,Curly kale,cru,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou frisé","Agribalyse,légumes,Curly kale",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.73
Elément,33402,élément non décomposé,Facteur d'émission,Archivé,Chou frisé,Curly kale,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","légumes cuits,Agribalyse,fruits,légumes,légumineuses et oléagineux,Chou frisé","Curly kale,cooked vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.46
Elément,40313,élément non décomposé,Facteur d'émission,Valide générique,Chou frisé,Curly kale,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Chou frisé","Agribalyse,légumes,Curly kale",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.0,4.0,,,,,,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.25
