Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Valeur gaz supplémentaire 3,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Elément,28439,élément non décomposé,Facteur d'émission,Archivé,Féverole,Spring faba bean,,"BSBrieuc, Dredge, moyenne","BSBrieuc, Dredge, medium",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole,légumineuses,Agriculture","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.175,,,,,,,,,,,,,,
Elément,42099,élément non décomposé,Facteur d'émission,Valide générique,Féverole,Spring faba bean,,conventionnel,conventional,,"moyenne nationale, à la ferme/FR U","national average, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.296,,,,,,,,,,,,,,
Elément,42100,élément non décomposé,Facteur d'émission,Valide générique,Féverole,Spring faba bean,,conventionnel,conventional,,"protection intégrée, à la ferme/FR U","reduced protection, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.293,,,,,,,,,,,,,,
Elément,28438,élément non décomposé,Facteur d'émission,Archivé,Féverole,Spring faba bean,,"Mer Celtique, chalut de fond, moyenne","Celtic Sea, bottom trawl, medium",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole,légumineuses,Agriculture","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.178,,,,,,,,,,,,,,
Elément,42360,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,association de cultures,from intercrop,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.372,,,,,,,,,,,,,,
Elément,42361,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,association de cultures,from intercrop,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.368,,,,,,,,,,,,,,
Elément,42362,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,association de cultures,from intercrop,,"biologique, système numéro 3, à la ferme/FR U","organic, system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.372,,,,,,,,,,,,,,
Elément,42363,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.6,,,,,,,,,,,,,,
Elément,42364,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.584,,,,,,,,,,,,,,
Elément,42365,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,biologique,organic,,"système numéro 3, à la ferme/FR U","system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.487,,,,,,,,,,,,,,
Elément,42366,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver,Winter faba bean,,biologique,organic,,"système numéro 4, à la ferme/FR U","system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole d'hiver","Agribalyse,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.747,,,,,,,,,,,,,,
Elément,28719,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"biologique, système n ° 4",biological system n ° 4,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.04,,,,,,,,,,,,,,
Elément,28720,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"biologique, système n ° 5",biological system n ° 5,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.918,,,,,,,,,,,,,,
Elément,28721,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.02,,,,,,,,,,,,,,
Elément,28722,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.76,,,,,,,,,,,,,,
Elément,28723,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.81,,,,,,,,,,,,,,
Elément,28724,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.45,,,,,,,,,,,,,,
Elément,28725,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver,Winter faba bean,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole d'hiver","Agribalyse,Agricultural,légumes,Winter faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.47,,,,,,,,,,,,,,
Elément,42357,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver et blé d'hiver associés,Winter faba bean and winter wheat intercrop,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Féverole d'hiver et blé d'hiver associés","Agribalyse,Winter faba bean and winter wheat intercrop",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.35,,,,,,,,,,,,,,
Elément,28694,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver et blé d'hiver associés,Associated winter bean and winter wheat,,"de l'association de cultures, biologique","combination of cultures, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Agriculture,Cultures associées,Féverole d'hiver et blé d'hiver associés","Agribalyse,Agricultural,Intercrops,Associated winter bean and winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.935,,,,,,,,,,,,,,
Elément,42358,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver et de blé d'hiverassociés,Winter faba bean and winter wheat intercrop,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Féverole d'hiver et de blé d'hiverassociés","Agribalyse,Winter faba bean and winter wheat intercrop",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.389,,,,,,,,,,,,,,
Elément,28693,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver et de blé d'hiverassociés,Winter bean and winter wheat combined,,"de l'association de cultures, biologique","combination of cultures, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Agriculture,Cultures associées,Féverole d'hiver et de blé d'hiverassociés","Agribalyse,Agricultural,Intercrops,Winter bean and winter wheat combined",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.928,,,,,,,,,,,,,,
Elément,28692,élément non décomposé,Facteur d'émission,Archivé,Féverole d'hiver et orge d'hiver associés,Associated winter bean and winter barley,,"biologique, système n ° 2",biological system n ° 2,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Agriculture,Cultures associées,Féverole d'hiver et orge d'hiver associés","Agribalyse,Agricultural,Intercrops,Associated winter bean and winter barley",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.946,,,,,,,,,,,,,,
Elément,42359,élément non décomposé,Facteur d'émission,Valide générique,Féverole d'hiver et orge d'hiver associés,Winter faba bean and winter barley intercrop,,le système biologique,organic,,"numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Féverole d'hiver et orge d'hiver associés","Agribalyse,Winter faba bean and winter barley intercrop",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.35,,,,,,,,,,,,,,
Elément,42353,élément non décomposé,Facteur d'émission,Valide générique,Féverole de printemps,Spring faba bean,,association de cultures,from intercrop,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole de printemps","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.388,,,,,,,,,,,,,,
Elément,42354,élément non décomposé,Facteur d'émission,Valide générique,Féverole de printemps,Spring faba bean,,association de cultures,from intercrop,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole de printemps","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.388,,,,,,,,,,,,,,
Elément,42355,élément non décomposé,Facteur d'émission,Valide générique,Féverole de printemps,Spring faba bean,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole de printemps","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.591,,,,,,,,,,,,,,
Elément,42356,élément non décomposé,Facteur d'émission,Valide générique,Féverole de printemps,Spring faba bean,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Féverole de printemps","Agribalyse,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.79,,,,,,,,,,,,,,
Elément,28716,élément non décomposé,Facteur d'émission,Archivé,Féverole de printemps,Spring faba bean,,"biologique, système n ° 1",biological system n ° 1,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole de printemps","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.46,,,,,,,,,,,,,,
Elément,28712,élément non décomposé,Facteur d'émission,Archivé,Féverole de printemps,Spring faba bean,,"biologique, système n ° 2",biological system n ° 2,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole de printemps","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.07,,,,,,,,,,,,,,
Elément,28713,élément non décomposé,Facteur d'émission,Archivé,Féverole de printemps,Spring faba bean,,"biologique, système n ° 3",biological system n ° 3,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole de printemps","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.06,,,,,,,,,,,,,,
Elément,28714,élément non décomposé,Facteur d'émission,Archivé,Féverole de printemps,Spring faba bean,,"biologique, système n ° 4",biological system n ° 4,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Féverole de printemps","Agribalyse,Agricultural,légumes,Spring faba bean",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.295,,,,,,,,,,,,,,
